"r","g","lek_id","data_label","date","n_points","r_max_used","ref_median_nn"
42.8958832259445,1.00232580269505,"TalChhapar_TC","12OCT",2012-10-01,162,65.7186928910303,16.4296732227576
43.1708568363672,1.00357147011928,"TalChhapar_TC","12OCT",2012-10-01,162,65.7186928910303,16.4296732227576
43.4458304467899,1.004411718519,"TalChhapar_TC","12OCT",2012-10-01,162,65.7186928910303,16.4296732227576
43.7208040572126,1.0047345014732,"TalChhapar_TC","12OCT",2012-10-01,162,65.7186928910303,16.4296732227576
43.9957776676354,1.00490286832631,"TalChhapar_TC","12OCT",2012-10-01,162,65.7186928910303,16.4296732227576
44.2707512780581,1.00483321776112,"TalChhapar_TC","12OCT",2012-10-01,162,65.7186928910303,16.4296732227576
44.5457248884808,1.00488928649964,"TalChhapar_TC","12OCT",2012-10-01,162,65.7186928910303,16.4296732227576
44.8206984989035,1.00466618253399,"TalChhapar_TC","12OCT",2012-10-01,162,65.7186928910303,16.4296732227576
45.0956721093262,1.00458536150793,"TalChhapar_TC","12OCT",2012-10-01,162,65.7186928910303,16.4296732227576
45.370645719749,1.00379734485651,"TalChhapar_TC","12OCT",2012-10-01,162,65.7186928910303,16.4296732227576
45.6456193301717,1.00232817478608,"TalChhapar_TC","12OCT",2012-10-01,162,65.7186928910303,16.4296732227576
45.9205929405944,1.00123398952786,"TalChhapar_TC","12OCT",2012-10-01,162,65.7186928910303,16.4296732227576
46.1955665510171,0.99922573672831,"TalChhapar_TC","12OCT",2012-10-01,162,65.7186928910303,16.4296732227576
46.4705401614398,0.99633394273356,"TalChhapar_TC","12OCT",2012-10-01,162,65.7186928910303,16.4296732227576
46.7455137718626,0.993067279774693,"TalChhapar_TC","12OCT",2012-10-01,162,65.7186928910303,16.4296732227576
47.0204873822853,0.99000474713909,"TalChhapar_TC","12OCT",2012-10-01,162,65.7186928910303,16.4296732227576
47.295460992708,0.987133855636337,"TalChhapar_TC","12OCT",2012-10-01,162,65.7186928910303,16.4296732227576
47.5704346031307,0.98415401012059,"TalChhapar_TC","12OCT",2012-10-01,162,65.7186928910303,16.4296732227576
47.8454082135534,0.981616122349697,"TalChhapar_TC","12OCT",2012-10-01,162,65.7186928910303,16.4296732227576
